"EisaiShishoka_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","JissekiShukeiKaiso","KozaDairiten_CD","Shishoka_CD","JissekiShukeiName_KJ","JissekiShukeiName_RKJ","JissekiShukeiName_KN","Jusho_CD","Jusho_KJ","Jusho_KJ_Clean","JushoBanchi_KJ","JushoBanchi_KN","TEL_NO","JissekiShukeiPrint_CD","ShiryoHaisoSaki_CD","HansokuShiten_CD","KuriniKai_KBN","KuriniKaiHenko_FLG","IyakuSo_KBN","Oncology_Mitoroku_Site","Hokatu_Mitoroku_Site","I_MitorokuShiten_CD","Yaku_MitorokuShiten_CD","Data_Status"
"1875","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","075","日栄東海パンチ","日栄東海パ","ﾆﾁｴｲﾄｳｶｲﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","075","","51","","","1","69","69","","16","10"
"1876","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","076","スズケンパンチ","スズケンパ","ｽｽﾞｹﾝﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","076","","51","","","1","69","69","","16","10"
"1877","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","077","テクノ・スズタパンチ","テクノ・ス","ﾃｸﾆ･ｽｽﾞﾀﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","077","","51","","","1","69","69","","16","10"
"1878","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","078","小泉薬品パンチ","小泉薬品パ","ｺｲｽﾞﾐﾔｸﾋﾝﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","078","","51","","","1","69","69","","16","10"
"1879","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","079","安藤パンチ","安藤パンチ","ｱﾝﾄﾞｳﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","079","","51","","","1","69","69","","16","10"
"1880","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","080","ケーエスケーパンチ","ケーエスケ","ｹ-ｴｽｹ-ﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","080","","51","","","1","69","69","","16","10"
"1881","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","082","関薬パンチ","関薬パンチ","ｶﾝﾔｸﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","082","","51","","","1","69","69","","16","10"
"1882","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","083","中澤氏家薬業パンチ","中澤氏家薬","ﾅｶｻﾞﾜﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","083","","51","","","1","69","69","","16","10"
"1883","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","084","カークパンチ","カークパン","ｶ-ｸﾊﾟﾝﾁ","13101003001","東京都千代田区岩本町１丁目","","","","","084","","51","","","1","69","69","","16","10"
"1884","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000000000","13163","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","13101","東京都千代田区神田佐久間河岸","","","","","999","","51","X","","1","69","69","","16","10"
"1888","06/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/29/2018 18:50:00","803001","itg36186","06/21/2022 15:04:21","PVU_XP_1302","13003","0000000001","13003","130","ファルマ本部","ファルマ本","ﾌｧﾙﾏﾎﾝﾌﾞ","13117023007","東京都北区豊島７丁目３０－１７","","","","03-3913-6791","050","","51","","","2","69","69","","16","10"
"1890","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","072","純正化学パンチ","純正パンチ","ｼﾞﾕｳﾝｾｲﾊﾟﾝﾁ","13102030003","東京都中央区日本橋室町３丁目","","","","","072","","51","","","1","69","69","","16","10"
"1891","06/16/2025 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg46273","06/16/2025 11:31:37","PVU_XP_1302","13093","0000000000","13093","006","関東一部","関東一部","ｶﾝﾄｳｲﾁﾌﾞ","13103","東京都港区南青山２丁目２－３南青山Ｍ－ＳＱＵＡＲＥ　８Ｆ","","","","03-3796-5094","001","","51","","","2","69","69","","16","12"
"1892","06/16/2025 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg46273","06/16/2025 11:31:37","PVU_XP_1302","13093","0000000000","13093","007","東京第ニ支店","東京第二支","ﾄｳｷﾖｳﾀﾞｲﾆｼﾃﾝ","13103","東京都港区南青山２丁目２－２－３","","","","","002","","51","","","2","69","69","","16","12"
"1893","06/16/2025 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg46273","06/16/2025 11:31:37","PVU_XP_1302","13093","0000000000","13093","008","東京第三支店","東京第三支","ﾄｳｷﾖｳﾀﾞｲｻﾝｼﾃﾝ","13103","東京都港区南青山２丁目２－２－３","","","","","003","","51","","","2","69","69","","16","12"
"1894","06/16/2025 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg46273","06/16/2025 11:31:37","PVU_XP_1302","13093","0000000000","13093","009","関東二部","関東二部","ｶﾝﾄｳﾆﾌﾞ","13103","東京都港区南青山２丁目２－３南青山Ｍ－ＳＱＵＡＲＥ　８Ｆ","","","","03-3796-5094","004","","51","","","2","69","69","","16","12"
"1895","06/16/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg12087","03/29/2018 18:50:00","803001","itg46273","06/16/2025 11:31:37","PVU_XP_1302","13093","0000000000","13093","999","その他","その他","ｿﾉﾀ","13103","東京都港区南青山２丁目２－２－３","","","","","999","","51","","","3","69","69","","16","12"
"1896","09/20/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg39895","09/20/2019 11:58:11","PVU_XP_1302","13889","0000000000","13889","003","ノバルテイス","ノバルテイ","ﾉﾊﾞﾙﾃｲｽ","13103020004","東京都港区西麻布４丁目１７番３０号","","","","","003","","51","","","1","69","69","","16","12"
"1897","05/13/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000009999","13163","099","支店付","支店付","ｼﾃﾝﾂﾞｷ","13101","東京都千代田区神田佐久間河岸","","","","","991","","51","","","1","69","69","","16","10"
"1898","05/13/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000009999","13163","999","東京中央その他","東中その他","ﾄｳｷﾖｳﾁﾕｳｵｳ ｿﾉﾀ","13101","東京都千代田区神田佐久間河岸","","","","","990","","51","","","1","69","69","","16","10"
"1899","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001000","13163","000","東京中央営業部","東京中央","ﾄｳｷﾖｳﾁﾕｳｵｳ","13101","東京都千代田区神田佐久間河岸","","","","","900","","51","","","1","69","69","","16","10"
"1900","01/09/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","13163","000","中央支店","中央","ﾁﾕｳｵｳｼﾃﾝ","13101","東京都千代田区神田佐久間河岸５９","","","","","109","","51","","","1","69","69","","16","10"
"1901","05/13/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","13163","101","中央販売一課","中央１","ﾁﾕｳｵｳﾊﾝﾊﾞｲ1ｶ","13101","東京都千代田区神田佐久間河岸","","","","","101","","51","X","","1","69","69","","16","10"
"1902","05/13/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","13163","102","中央販売二課","中央２","ﾁﾕｳｵｳﾊﾝﾊﾞｲ2ｶ","13101","東京都千代田区神田佐久間河岸","","","","","102","","51","X","","1","69","69","","16","10"
"1903","05/13/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","13163","103","中央販売三課","中央３","ﾁﾕｳｵｳﾊﾝﾊﾞｲ3ｶ","13101","東京都千代田区神田佐久間河岸","","","","","103","","51","X","","1","69","69","","16","10"
"1904","05/13/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg45886","03/27/2026 14:52:08","PVU_XP_1302","23009","0000001010","13163","104","中央販売四課","中央４","ﾁﾕｳｵｳﾊﾝﾊﾞｲ4ｶ","13101","東京都千代田区神田佐久間河岸","","","","","104","","51","X","","1","69","69","","16","10"
"1905","04/01/2013 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","13777","0000000000","13777","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","13","東京都中央区八重洲２丁目","","","","","000","","51","","","1","","","","","9"
"1906","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","13777","0000000000","13777","001","メディパル自衛隊","ＭＳ自衛隊","ﾒﾃﾞｲｾｵﾊﾟﾙ(ｼﾞｴｲﾀｲ)","13","東京都中央区八重洲２丁目","","","","","000","","51","","","1","69","69","","16","9"
"1907","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","13777","0000000000","13777","002","アルフレツサ自衛隊","ＡＬ自衛隊","ｱﾙﾌﾚﾂｻ(ｼﾞｴｲﾀｲ)","13","東京都中央区八重洲２丁目","","","","","000","","51","","","1","69","69","","16","9"
"1908","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","13777","0000000000","13777","003","マルタケ自衛隊","マルタケ自","ﾏﾙﾀｹ(ｼﾞｴｲﾀｲ)","13","東京都中央区八重洲２丁目","","","","","000","","51","","","1","69","69","","16","9"
"1909","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","13777","0000000000","13777","004","バイタル自衛隊","バイタル自","ﾊﾞｲﾀﾙ(ｼﾞｴｲﾀｲ)","13","東京都中央区八重洲２丁目","","","","","004","","51","","","1","69","69","","16","9"
"1910","12/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000001010","13017","212","東京中央病院２課","東京中病２","ﾄｳｷﾖｳﾁﾕｳｵｳﾋﾞﾖｳｲﾝ2","13105","東京都文京区水道１丁目６１３号","","","","03-5805-6232","212","","51","","","1","69","69","","16","10"
"1911","12/26/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000001020","13017","311","千代田中央営業１課","千代中央１","ﾁﾖﾀﾞﾁﾕｳｵｳ1","13105","東京都文京区水道１丁目６１３号","","","","03-5805-6213","311","","51","","","1","69","69","","16","10"
"1913","12/26/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000001020","13017","313","千代田中央営業２課","千代中央２","ﾁﾖﾀﾞﾁﾕｳｵｳ2","13105","東京都文京区水道１丁目６１３号","","","","03-5805-6213","313","","51","","","1","69","69","","16","10"
"1915","12/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000002020","13017","331","文京豊島営業１課","文京豊島１","ﾌﾞﾝｷﾖｳﾄｼﾏ1ｶ","13105","東京都文京区水道１丁目６１３号","","","","03-5805-6201","511","","51","","","1","69","69","","16","10"
"1917","12/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000002020","13017","333","文京豊島営業２課","文京豊島２","ﾌﾞﾝｷﾖｳﾄｼﾏ2ｶ","13105","東京都文京区水道１丁目６１３号","","","","03-5805-6201","513","","51","","","1","69","69","","16","10"
"1925","08/06/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34492","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000001040","13017","421","荒川台東営業１課","荒川台東１","ｱﾗｶﾜﾀｲﾄｳ1ｶ","13123","東京都江戸川区平井７丁目５－３２","","","","03-5631-9331","421","","51","","","1","69","69","","16","10"
"1927","08/06/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg34492","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000001040","13017","424","荒川台東営業２課","荒川台東２","ｱﾗｶﾜﾀｲﾄｳ2ｶ","13123","東京都江戸川区平井７丁目５－３２","","","","03-5631-9331","424","","51","","","1","69","69","","16","10"
"1930","07/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg36186","03/02/2026 10:42:54","PVU_XP_1302","13149","0000000000","13149","002","共同仕入（二次店）","共同仕入","ｷﾖｳﾄﾞｳｼｲﾚ ﾆｼﾞﾃﾝ","13105","東京都文京区後楽１丁目","","","","","101","","51","","","3","69","69","","16","10"
"1931","12/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","03/29/2018 18:50:00","803001","itg46273","02/26/2026 15:54:04","PVU_XP_1302","13013","0000001113","13013","001","新宿千代田豊島営業所","千代田豊島","ｼﾝｼﾞﾕｸﾁﾖﾀﾞﾄｼﾏｴｲｷﾞﾖｳｼ","13105","東京都文京区水道２丁目１６－４","","","","03-5976-2593","010","","51","X","","3","69","69","","16","10"
"1932","10/01/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","03/29/2018 18:50:00","803001","itg46273","02/26/2026 15:54:04","PVU_XP_1302","13013","0000001117","13013","013","文京事業所","文京","ﾌﾞﾝｷﾖｳｼﾞｷﾞﾖｳｼﾖ","13105","東京都文京区水道２丁目１６－４","","","","03-5976-2601","160","","51","","","3","69","69","","16","10"
"1933","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","053","理科研株式会社","理科研株式","ﾘｶｹﾝｶﾌﾞｼｷｶﾞｲｼﾔ","13105014007","東京都文京区本郷７丁目２－１","","","","03-3818-0889","053","","51","","","1","69","69","","16","10"
"1934","01/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","03/29/2023 15:45:14","PVU_XP_1302","13157","0000000000","13157","000","代理店計","代理店計","ﾀﾞｲﾘﾃﾝｹｲ","13105002002","東京都文京区音羽２丁目１－４","","","","","000","","51","","","2","69","69","","16","10"
"1935","01/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","03/29/2023 15:45:14","PVU_XP_1302","13157","0000000098","13157","302","営業企画本部","営業企画本","ｴｲｷﾞﾖｳｷｶｸﾎﾝﾌﾞ","13105002002","東京都文京区音羽２丁目１－４","","","","03-3947-2234","950","","51","","","2","69","69","","16","10"
"1937","04/02/2018 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","03/29/2023 15:45:14","PVU_XP_1302","13157","0000000002","13157","203","東京店","東京店","ﾄｳｷﾖｳﾃﾝ","13105002002","東京都文京区音羽２丁目１－４","","","","03-3614-2711","620","","51","","","2","69","69","","16","10"
"1938","04/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","03/29/2023 15:45:14","PVU_XP_1302","13157","0000000001","13157","121","首都圏第一第一支店","首都１－１","ｼﾕﾄｹﾝﾀﾞｲｲﾁﾀﾞｲｲﾁｼﾃﾝ","13105002002","東京都文京区音羽２丁目１－４","","","","03-3947-2241","150","","51","","","2","69","69","","16","10"
"1939","04/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","03/29/2023 15:45:14","PVU_XP_1302","13157","0000000001","13157","122","首都圏第一第二支店","首都１－２","ｼﾕﾄｹﾝﾀﾞｲｲﾁﾀﾞｲﾆｼﾃﾝ","13105002002","東京都文京区音羽２丁目１－４","","","","03-3947-2241","151","","51","","","2","69","69","","16","10"
"1942","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","PVUDC","03/29/2018 18:50:00","803001","13777","0000000000","13777","005","スズケン自衛隊","スズケン自","ｽｽﾞｹﾝ(ｼﾞｴｲﾀｲ)","13","東京都中央区八重洲２丁目","","","","","005","","51","","","1","69","69","","16","9"
"1943","11/24/2020 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","03/29/2018 18:50:00","803001","itg19647","11/24/2020 16:19:15","PVU_XP_1302","13049","0000000000","13049","054","メディ・パル雑","メディ・パ","ﾒﾃﾞｲｶﾙﾊﾟﾙﾀﾂｸｻﾞﾂ","13102037002","東京都中央区八重洲２丁目７－１５","","","","03-3517-5800","054","","51","","","1","69","69","","16","10"
