"Dairiten_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenName_KJKC","DairitenName_KJ","DairitenName_KJR","DairitenName_KJK","DairitenName_KN","DairitenName_KNR","Shiten_CD","Chiku_CD","Jusho_CD","Banchi_KJ","Banchi_KN","TEL_NO","FAX_NO","DairitenKanri_KBN","Dairiten_KBN","TorihikiKaishi_DT","TorihikiChushi_DT","Toroku_DT","ChikiHokatsu_CD"
"06007","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）マルタケ山形","（株）マルタケ山形","マルタケ山形支店","マルタケ山","KK ﾏﾙﾀｹ ﾔﾏｶﾞﾀ","ﾏﾙﾀｹ ﾔﾏｶﾞﾀ","48","","","","","023-641-7666","","","1","19000101","","19000101",""
"06010","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）バイタルネット山形","（株）バイタルネット山形","バイタルネット山形","ＶＮ山形","(ｶﾌﾞ)ﾊﾞｲﾀﾙﾈﾂﾄ ﾔﾏｶﾞﾀ","VNﾔﾏｶﾞﾀ","48","","","","","0000-00-0000","","","1","20010101","","19990610",""
"06014","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）スズケン山形営業部","（株）スズケン山形営業部","スズケン山形営業部","Ｓ・山形","KKｽｽﾞｹﾝﾔﾏｶﾞﾀｴｲｷﾞﾖｳﾌﾞ","SZﾔﾏｶﾞﾀ","48","","","","","023-627-6711","023-634-0281","","1","20011101","","20011029",""
"06015","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/16/2026 16:31:57","PVU_EX_1400","itg37786","02/16/2026 16:31:57","PVU_EX_1400","東北アルフレッサ（株）山形営業部","東北アルフレッサ（株）山形","東北アルフレッサ山形","東北Ａ山形","ﾄｳﾎｸｱﾙﾌﾚﾂｻ ﾔﾏｶﾞﾀ","ﾄｳﾎｸAﾔﾏｶﾞﾀ","48","","","","","0000-00-0000","","","1","20081001","","20080918",""
"06016","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）山形営業部","東邦薬品（株）山形営業部","東邦薬品山形営業部","東邦山形","ﾄｳﾎｳ ﾔﾏｶﾞﾀ ｴｲｷﾞﾖｳﾌﾞ","ﾄｳﾎｳ ﾔﾏｶﾞﾀ","48","","","","","0000-00-0000","","","1","20101001","","20100907",""
"06888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","山形の代理店","山形の代理店","山形の代理店","山・代理店","ﾔﾏｶﾞﾀﾉ ﾀﾞｲﾘﾃﾝ","ﾔﾏｶﾞﾀ","48","","","","","0000-00-0000","","","9","19000101","","19000101",""
"06889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","山形の代理店","山形の代理店","山形の代理店","山・代理店","ﾔﾏｶﾞﾀﾉ ﾀﾞｲﾘﾃﾝ","ﾔﾏｶﾞﾀ","48","","","","","0000-00-0000","","","9","19000101","","19000101",""
"07001","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）アスカム福島支店","（株）アスカム福島支店","アスカム福島支店","ＡＣ福島","KK ｱｽｶﾑ ﾌｸｼﾏｼﾃﾝ","ACﾌｸｼﾏ","48","","","","","0000-00-0000","","","1","19000101","","19000101",""
"07002","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/12/2026 15:47:37","PVU_EX_1400","itg19647","03/12/2026 16:31:46","PVU_EX_1400","東北アルフレッサ（株）本社","東北アルフレッサ（株）本社","東北アルフレッサ本社","東北Ａ本社","ﾄｳﾎｸｱﾙﾌﾚﾂｻ ﾎﾝｼｬ","ﾄｳﾎｸAﾎﾝｼｬ","48","","","","","","","","1","","","20260401",""
"07004","04/18/2023 00:00:00","12/31/9999 00:00:00","0","itg39895","04/14/2023 14:15:27","PVU_EX_1400","itg39895","04/14/2023 14:15:27","PVU_EX_1400","東北アルフレッサ（株）","東北アルフレッサ（株）","東北アルフレッサ","東北Ａ","ﾄｳﾎｸｱﾙﾌﾚﾂｻ","ﾄｳﾎｸA","48","","","","","0000-00-0000","","","1","19000101","","19000101",""
"07005","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/16/2026 16:39:56","PVU_EX_1400","itg37786","02/16/2026 16:39:56","PVU_EX_1400","東北アルフレッサ（株）福島営業部","東北アルフレッサ（株）福島","東北アルフレッサ福島","東北Ａ福島","ﾄｳﾎｸｱﾙﾌﾚﾂｻ ﾌｸｼﾏ","ﾄｳﾎｸAﾌｸｼﾏ","48","","","","","0000-00-0000","","","1","19000101","","20230418",""
"07020","10/01/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","09/13/2018 16:21:02","PVU_EX_1400","itg04213","09/13/2018 16:21:02","PVU_EX_1400","（株）小田島福島","（株）小田島福島","小田島福島","小田島福島","KK ｵﾀﾞｼﾞﾏ ﾌｸｼﾏｴｲｷﾞﾖｳ","ｵﾀﾞｼﾞﾏﾌｸｼﾏ","48","","","","","0000-00-0000","","","1","19000101","20180930","19000101",""
"07022","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）バイタルネット福島","（株）バイタルネット福島","バイタルネット福島","ＶＮ福島","(ｶﾌﾞ)ﾊﾞｲﾀﾙﾈﾂﾄ ﾌｸｼﾏ","VNﾌｸｼﾏ","48","","","","","0000-00-0000","","","1","20010101","","19990610",""
"07025","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）スズケン福島営業部","（株）スズケン福島営業部","スズケン福島営業部","Ｓ・福島","KKｽｽﾞｹﾝﾌｸｼﾏｴｲｷﾞﾖｳﾌﾞ","SZﾌｸｼﾏ","48","","","","","024-525-1233","024-535-8467","","1","20001001","","20000927",""
"07027","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 15:48:42","PVU_EX_1400","itg40916","02/08/2019 15:48:42","PVU_EX_1400","シーエス薬品（株）東北営業","シーエス薬品（株）東北営業","シーエス東北営業部","ＣＳ東北","ｼ-ｴｽﾔｸﾋﾝ ﾄｳﾎｸｴｲｷﾞﾖｳ","ｼ-ｴｽ ﾄｳﾎｸ","48","","","","","03-3817-3967","","","1","20050926","20190208","20050926",""
"07028","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）福島営業部","東邦薬品（株）福島営業部","東邦薬品福島営業部","東邦福島","ﾄｳﾎｳ ﾌｸｼﾏ ｴｲｷﾞﾖｳﾌﾞ","ﾄｳﾎｳ ﾌｸｼﾏ","48","","","","","0000-00-0000","","","1","20101001","","20100907",""
"07031","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:27:49","PVU_EX_1400","itg40916","02/08/2019 10:27:49","PVU_EX_1400","（株）杏栄薬品","（株）杏栄薬品","（株）杏栄薬品","（株）杏栄","ｷﾖｳｴｲﾔｸﾋﾝ","ｷﾖｳｴｲ","48","","","","","0242-23-1313","0242-23-1314","","2","20171002","20190208","20171002",""
"07888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","福島の代理店","福島の代理店","福島の代理店","福・代理店","ﾌｸｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾌｸｼﾏ","48","","","","","0000-00-0000","","","9","19000101","","19000101",""
"07889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","福島の代理店","福島の代理店","福島の代理店","福・代理店","ﾌｸｼﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾌｸｼﾏ","48","","","","","0000-00-0000","","","9","19000101","","19000101",""
"08007","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:02:06","PVU_EX_1400","itg40916","02/08/2019 10:02:06","PVU_EX_1400","岩渕薬品（株）水戸店","岩渕薬品（株）水戸店","岩渕薬品　　　水戸","岩渕水戸","ｲﾜﾌﾞﾁ ﾔｸﾋﾝ KK ﾐﾄﾃﾝ","ｲﾜﾌﾞﾁ ﾐﾄ","51","","","","","0000-00-0000","","","1","19000101","20190208","19000101",""
"08010","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）スズケン茨城営業部","（株）スズケン茨城営業部","スズケン茨城営業部","Ｓ・茨城","KK ｽｽﾞｹﾝ ｲﾊﾞﾗｷ","KK ｽｽﾞｹﾝ ｲ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"08021","04/03/2025 00:00:00","12/31/9999 00:00:00","0","itg45886","04/03/2025 08:53:54","PVU_EX_1400","itg45886","04/03/2025 08:53:54","PVU_EX_1400","（株）メディセオ北関東統括営業部","メディセオ北関東統括営業部","メディセオ北関東統括","ＭＣ北関東","ﾒﾃﾞｲｾｵ ｷﾀｶﾝﾄｳ ﾄｳｶﾂ","MCｷﾀｶﾝﾄｳ","51","","","","","0000-00-0000","","","1","20091001","","20090917",""
"08095","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）茨城営業部","東邦薬品（株）茨城営業部","東邦薬品茨城営業部","東邦茨城","ﾄｳﾎｳﾔｸﾋﾝｲﾊﾞﾗｷﾞｴｲｷﾞﾖｳ","ﾄｳﾎｳｲﾊﾞﾗｷﾞ","51","","","","","0298-22-0821","0298-22-0831","","1","20131001","","20131001",""
"08504","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/16/2026 16:49:30","PVU_EX_1400","itg37786","02/16/2026 16:49:30","PVU_EX_1400","アルフレッサ（株）北関東・甲信越営業本部","アルフレッサ北関東甲信越","アルフ北関東甲信越","北関東甲信","ｱﾙﾌﾚﾂｻ ｷﾀｶﾝﾄｳｺｳｼﾝｴﾂ","ｷﾀｶﾝﾄｳｺｳｼﾝ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"08888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","茨城の代理店","茨城の代理店","茨城の代理店","茨・代理店","ｲﾊﾞﾗｷﾞ ﾉ ﾀﾞｲﾘﾃﾝ","ｲﾊﾞﾗｷﾞ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"08889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","茨城の代理店","茨城の代理店","茨城の代理店","茨・代理店","ｲﾊﾞﾗｷﾞﾉ ﾀﾞｲﾘﾃﾝ","ｲﾊﾞﾗｷﾞ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"09003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl07708","03/29/2018 18:50:00","803001","ecl07708","03/29/2018 18:50:00","803001","ナカノ薬品（株）","ナカノ薬品（株）","ナカノ薬品","ナカノ薬品","ﾅｶﾉ ﾔｸﾋﾝ KK","ﾅｶﾉ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"09012","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）バイタルネット栃木","（株）バイタルネット栃木","バイタルネット栃木","ＶＮ栃木","(ｶﾌﾞ)ﾊﾞｲﾀﾙﾈﾂﾄ ﾄﾁｷﾞ","ﾊﾞｲﾀﾙﾈﾂﾄﾄﾁ","51","","","","","028-689-0161","","","1","19000101","","19000101",""
"09013","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）栃木営業部","東邦薬品（株）栃木営業部","東邦薬品栃木営業部","東邦栃木","ﾄｳﾎｳﾔｸﾋﾝ ﾄﾁｷﾞｴｲｷﾞﾖｳ","ﾄｳﾎｳ ﾄﾁｷﾞ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"09015","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","アルフレッサ（株）栃木","アルフレッサ（株）栃木","アルフレッサ栃木","ＡＦ栃木","ｱﾙﾌﾚﾂｻ ﾄﾁｷﾞ","AF ﾄﾁｷﾞ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"09016","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）薬粧事業部","東邦薬品（株）薬粧事業部","東邦薬品薬粧事業部","東邦薬粧","ﾄｳﾎｳﾔｸﾋﾝ ﾔｸｼﾖｳｼﾞｷﾞﾖｳ","ﾄｳﾎｳﾔｸｼﾖｳ","51","","","","","028-657-8070","028-657-8062","","1","20081001","","20090310",""
"09888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","栃木の代理店","栃木の代理店","栃木の代理店","栃・代理店","ﾄﾁｷﾞ ﾉ ﾀﾞｲﾘﾃﾝ","ﾄﾁｷﾞ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"09889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecld0913","03/29/2018 18:50:00","803001","ecld0913","03/29/2018 18:50:00","803001","栃木の代理店","栃木の代理店","栃木の代理店","栃・代理店","ﾄﾁｷﾞﾉ ﾀﾞｲﾘﾃﾝ","ﾄﾁｷﾞ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"10002","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）群馬営業部","東邦薬品（株）群馬営業部","東邦薬品群馬営業部","東邦群馬","ﾄｳﾎｳﾔｸﾋﾝｸﾞﾝﾏｴｲｷﾞﾖｳ","ﾄｳﾎｳｸﾞﾝﾏ","51","","","","","027-362-2122","","","1","19000101","","19000101",""
"10008","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 09:36:03","PVU_EX_1400","itg40916","02/08/2019 09:36:03","PVU_EX_1400","（株）Ｐａｌｔａｃ春日部","（株）Ｐａｌｔａｃ春日部","Ｐａｌｔａｃ春日部","ＰＴ春日部","KK ﾊﾟﾙﾀﾂｸｶｽｶﾍﾞ","ﾊﾟﾙｶｽｶﾍﾞ","51","","","","","048-754-2923","048-761-1196","","1","19000101","20190208","19000101",""
"10009","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン群馬営業部","（株）スズケン群馬営業部","スズケン群馬営業部","Ｓ・群馬","KK ｽｽﾞｹﾝｸﾞﾝﾏｴｲｷﾞﾖｳﾌﾞ","KK ｽｽﾞｹﾝ ｸ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"10018","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","アルフレッサ（株）群馬","アルフレッサ（株）群馬","アルフレッサ群馬","ＡＦ群馬","ｱﾙﾌﾚﾂｻｸﾞﾝﾏ","AF ｸﾞﾝﾏ","51","","","","","027-364-7111","027-364-1168","","1","20111001","","19990928",""
"10022","11/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）ＰＡＬＴＡＣ東京支社　第二営業部","（株）ＰＡＬＴＡＣ東京第二","ＰＡＬＴＡＣ東京第二","ＰＴ東京二","KK ﾊﾟﾙﾀﾂｸﾄｳｷﾖｳﾀﾞｲﾆ","ﾊﾟﾙﾄｳｷﾖｳﾆ","51","","","","","03-6367-7904","03-6367-7924","","1","20060922","","20060922",""
"10023","11/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）ＰＡＬＴＡＣ東京支社　第二営業部","（株）ＰＡＬＴＡＣ東京第二","ＰＡＬＴＡＣ東京第二","ＰＴ東京二","KK ﾊﾟﾙﾀﾂｸﾄｳｷﾖｳﾀﾞｲﾆ","ﾊﾟﾙﾄｳｷﾖｳﾆ","51","","","","","03-6367-7904","03-6367-7924","","1","20060922","","20061220",""
"10024","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:31:29","PVU_EX_1400","itg40916","02/08/2019 10:31:29","PVU_EX_1400","（株）須江薬品","（株）須江薬品","須江薬品","須江薬品","ｽｴﾔｸﾋﾝ","ｽｴﾔｸﾋﾝ","51","","","","","0277-76-6711","0277-76-6745","","1","20081101","20190208","20090310",""
"10888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","群馬の代理店","群馬の代理店","群馬の代理店","群・代理店","ｸﾞﾝﾏ ﾉ ﾀﾞｲﾘﾃﾝ","ｸﾞﾝﾏ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"10889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","群馬の代理店","群馬の代理店","群馬の代理店","群・代理店","ｸﾞﾝﾏﾉ ﾀﾞｲﾘﾃﾝ","ｸﾞﾝﾏ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"11004","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","（株）スズケン埼玉営業部","（株）スズケン埼玉営業部","スズケン埼玉営業部","Ｓ・埼玉","KK ｽｽﾞｹﾝｻｲﾀﾏｴｲｷﾞﾖｳﾌﾞ","ｽｽﾞｹﾝ ｻｲﾀﾏ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"11008","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）埼玉営業部","東邦薬品（株）埼玉営業部","東邦薬品埼玉営業部","東邦埼玉","ﾄｳﾎｳ ﾔｸﾋﾝ KK ｻｲﾀﾏ","ﾄｳﾎｳ ｻｲﾀﾏ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"11009","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/17/2026 16:28:13","PVU_EX_1400","itg37786","02/17/2026 16:28:13","PVU_EX_1400","アルフレッサ（株）首都圏営業本部","アルフレッサ首都圏","アルフレッサ首都圏","ＡＦ首都圏","ｱﾙﾌﾚﾂｻ ｼｭﾄｹﾝ","AF ｼｭﾄｹﾝ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"11022","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 15:51:19","PVU_EX_1400","itg40916","02/08/2019 15:51:19","PVU_EX_1400","シーエス薬品（株）北関東営","シーエス薬品（株）北関東営","シーエス北関東営業部","ＣＳ北関東","ｼ-ｴｽｷﾀｶﾝﾄｳｴｲｷﾞﾖｳﾌﾞ","ｼ-ｴｽｷﾀｶﾝﾄｳ","51","","","","","048-528-0011","048-528-0015","","1","20060704","20190208","20060705",""
"11024","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 09:38:30","PVU_EX_1400","itg40916","02/08/2019 09:38:30","PVU_EX_1400","（株）カクサン","（株）カクサン","カクサン","カクサン","KKｶｸｻﾝ","ｶｸｻﾝ","51","","","","","0495-22-5251","0495-24-3155","","1","20080601","20190208","20080612",""
"11026","04/08/2019 00:00:00","12/31/9999 00:00:00","0","itg36186","04/08/2019 14:26:24","PVU_EX_1400","itg36186","04/08/2019 14:26:24","PVU_EX_1400","（株）メディセオ埼玉統括営業部","メディセオ埼玉統括営業部","メディセオ埼玉統括","ＭＣ埼玉","ﾒﾃﾞｲｾｵ ｻｲﾀﾏ ﾄｳｶﾂ","MCｻｲﾀﾏ","51","","","","","0000-00-0000","","","1","20091001","","20100928",""
"11111","02/01/2014 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","実績振替用","実績振替用","実績振替用","実績振替用","ｼﾞﾂｾｷﾌﾘｶｴﾖｳ","ｼﾞﾂｾｷﾌﾘｶｴ","51","","","","","03-9999-9999","03-9999-9999","","9","20000101","","20000101",""
"11887","08/29/2016 00:00:00","12/31/9999 00:00:00","0","ITSP","03/30/2018 00:00:00","ENW","ITSP","03/30/2018 00:00:00","ENW","アイン一括購入","アイン一括購入","アイン一括購入","アイン一括","ｱｲﾝｲｯｶﾂｺｳﾆｭｳ","ｱｲﾝｲｯｶﾂ","51","","","","","0000-00-0000","","","9","20160829","","20160829",""
