"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","EisaiOroshi_CD","OroshiSoshikiKaiso_LEVEL","OroshiSoshikiCode_FULL","OroshiSoshikiName_FULL","OroshiSoshikiCode_PART","OroshiSoshikiName_PART","OroshiSoshikiBottom_FLG","TEL_NO","Jusho_CD","ZIP_CD","Jusho_KJ","Data_Status"
"4816","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R33R01","ＥＶ関連営部（廃止）／岡山：医療関連岡山支店／","01","","1","","","","","0"
"4817","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R33R02","ＥＶ関連営部（廃止）／岡山：医療関連岡山支店／","02","","1","","","","","0"
"4818","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R33R03","ＥＶ関連営部（廃止）／岡山：医療関連岡山支店／","03","","1","","","","","0"
"4819","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R33R50","ＥＶ関連営部（廃止）／岡山：医療関連岡山支店／","50","","1","","","","","0"
"4820","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","99R34R","ＥＶ関連営部（廃止）／広島：医療関連広島支店","34R","広島：医療関連広島支店","0","","","","","0"
"4821","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R34R01","ＥＶ関連営部（廃止）／広島：医療関連広島支店／","01","","1","","","","","0"
"4822","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R34R02","ＥＶ関連営部（廃止）／広島：医療関連広島支店／","02","","1","","","","","0"
"4823","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R34R50","ＥＶ関連営部（廃止）／広島：医療関連広島支店／","50","","1","","","","","0"
"4824","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","99R7R9","ＥＶ関連営部（廃止）／ＥＶ医療関連予算調整","7R9","ＥＶ医療関連予算調整","0","","","","","0"
"4825","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","99R7R959","ＥＶ関連営部（廃止）／ＥＶ医療関連予算調整／","59","","1","","","","","0"
"4826","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y11","（廃止）","Y11","（廃止）","0","","","","","0"
"4827","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y11026","（廃止）／","026","","0","","","","","0"
"4828","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y1102699","（廃止）／／","99","","1","","","","","0"
"4829","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y12","（廃止）","Y12","（廃止）","0","","","","","0"
"4830","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y12037","（廃止）／","037","","0","","","","","0"
"4831","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y1203799","（廃止）／／","99","","1","","","","","0"
"4832","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y13","（廃止）","Y13","（廃止）","0","","","","","0"
"4833","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y13160","（廃止）／","160","","0","","","","","0"
"4834","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y1316099","（廃止）／／","99","","1","","","","","0"
"4835","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y14","（廃止）","Y14","（廃止）","0","","","","","0"
"4836","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y14056","（廃止）／","056","","0","","","","","0"
"4837","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y1405699","（廃止）／／","99","","1","","","","","0"
"4838","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y17","（廃止）","Y17","（廃止）","0","","","","","0"
"4839","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y17022","（廃止）／","022","","0","","","","","0"
"4840","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y1702299","（廃止）／／","99","","1","","","","","0"
"4841","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y23","（廃止）","Y23","（廃止）","0","","","","","0"
"4842","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y23100","（廃止）／","100","","0","","","","","0"
"4843","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310019","（廃止）／／","19","","1","","","","","0"
"4844","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310029","（廃止）／／","29","","1","","","","","0"
"4845","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310032","（廃止）／／","32","","1","","","","","0"
"4846","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310034","（廃止）／／","34","","1","","","","","0"
"4847","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310036","（廃止）／／","36","","1","","","","","0"
"4848","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310039","（廃止）／／","39","","1","","","","","0"
"4849","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310041","（廃止）／／","41","","1","","","","","0"
"4850","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310042","（廃止）／／","42","","1","","","","","0"
"4851","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310049","（廃止）／／","49","","1","","","","","0"
"4852","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310059","（廃止）／／","59","","1","","","","","0"
"4853","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2310062","（廃止）／／","62","","1","","","","","0"
"4854","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","1","Y26","（廃止）","Y26","（廃止）","0","","","","","0"
"4855","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","2","Y26023","（廃止）／","023","","0","","","","","0"
"4856","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34675","01/20/2014 15:35:29","PVU-1010","itg34675","01/20/2014 15:35:29","PVU-1010","23","3","Y2602399","（廃止）／／","99","","1","","","","","0"
"4857","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","B","株式会社井田両国堂大阪店","B","株式会社井田両国堂大阪店","1","06-6460-1388","27104008004","5540024","大阪府大阪市此花区島屋４丁目４－５１佐川急便ＳＲ内","2"
"4858","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","24","1","C","名古屋店","C","名古屋店","1","","","","","9"
"4859","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","24","1","D","東部店・三郷店","D","東部店・三郷店","1","","","","","9"
"4860","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","24","1","G","八王子営業所","G","八王子営業所","1","","","","","9"
"4861","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","24","1","H","本社","H","本社","1","","","","","9"
"4862","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","J","株式会社井田両国堂船橋流通センター","J","株式会社井田両国堂船橋流通センター","1","047-435-2021","12204081001","2730023","千葉県船橋市南海神１丁目１８９６－９","2"
"4863","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","S","株式会社井田両国堂吉川センター","S","株式会社井田両国堂吉川センター","1","048-993-2304","11243051000","3420008","埼玉県吉川市旭７－１（株）丸和運輸機関Ａ－５－２","2"
"4864","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","24","1","W","本社","W","本社","1","","","","","9"
"4865","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","X","株式会社井田両国堂名古屋店","X","株式会社井田両国堂名古屋店","1","052-705-6422","23115056000","4650045","愛知県名古屋市名東区姫若町４０佐川急便名東ＳＲＣ３Ｆ","2"
"4866","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","Y","株式会社井田両国堂北部店","Y","株式会社井田両国堂北部店","1","048-434-8008","11224018004","3350026","埼玉県戸田市新曽南４丁目４－１３","2"
"4867","01/01/2000 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","PVUDC","01/12/2013 23:43:41","CTOOL","24","1","ｲ","藤沢店","ｲ","藤沢店","1","","","","","9"
"4868","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","ｶ","株式会社井田両国堂仙台店","ｶ","株式会社井田両国堂仙台店","1","022-388-8072","04102044154","9830013","宮城県仙台市宮城野区中野字柳原２６－１７仙台ナカノセンター内","2"
"4869","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","ｸ","株式会社井田両国堂西部店","ｸ","株式会社井田両国堂西部店","1","042-649-8121","13201004000","1920032","東京都八王子市石川町２９６９－１６ランドポート八王子３Ｆ","2"
"4870","01/14/2021 00:00:00","12/31/9999 00:00:00","0","0","0","PVUDC","01/12/2013 23:43:41","CTOOL","itg36186","01/14/2021 14:30:13","PVU_XP_1102","24","1","ｹ","株式会社井田両国堂福岡店","ｹ","株式会社井田両国堂福岡店","1","092-931-9272","40349018004","8112315","福岡県糟屋郡粕屋町甲仲原４丁目４－１－３Ｆ","2"
"4871","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","1","1","新潟","1","新潟","0","","","","","0"
"4872","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","11","新潟／医薬１課","1","医薬１課","1","","","","","0"
"4873","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","12","新潟／医薬２課","2","医薬２課","1","","","","","0"
"4874","04/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg39895","03/28/2023 09:42:16","PVU_XP_1102","25","2","13","新潟／医薬３課（２０２３．０４廃止）","3","医薬３課（２０２３．０４廃止）","1","","","","","2"
"4875","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg39895","03/28/2022 11:27:20","PVU_XP_1102","25","1","5","新潟","5","新潟","0","","","","","0"
"4876","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg39895","03/28/2022 11:27:20","PVU_XP_1102","25","2","51","新潟／薬粧（２０２２．０４廃止）","1","薬粧（２０２２．０４廃止）","1","","","","","2"
"4877","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","1","6","新潟","6","新潟","0","","","","","0"
"4878","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","61","新潟／病専","1","病専","1","","","","","0"
"4879","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","1","7","新潟","7","新潟","0","","","","","0"
"4880","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","71","新潟／ＭＰ","1","ＭＰ","1","","","","","0"
"4881","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","72","新潟／ＭＰ保守","2","ＭＰ保守","1","","","","","0"
"4882","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","1","A","長岡","A","長岡","0","","","","","0"
"4883","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","A1","長岡／医薬１課","1","医薬１課","1","","","","","0"
"4884","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","A2","長岡／医薬２課","2","医薬２課","1","","","","","0"
"4885","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","A3","長岡／ＭＰ","3","ＭＰ","1","","","","","0"
"4886","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","1","B","上越","B","上越","0","","","","","0"
"4887","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","B1","上越／医薬課","1","医薬課","1","","","","","0"
"4888","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","B2","上越／ＭＰ","2","ＭＰ","1","","","","","0"
"4889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","1","D","新発田","D","新発田","0","","","","","0"
"4890","04/01/2019 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/23/2016 15:52:25","PVU-1010","itg45886","03/27/2026 10:59:36","PVU_XP_1102","25","2","D1","新発田／医薬課","1","医薬課","1","","","","","0"
